Frame ID | Spatial Relations
F0388 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.83), [human_body] is holding [component_box] (score: 0.83), [human_body] is holding [operator_hand] (score: 0.66), [human_body] is beside [container_box] (score: 0.37), [human_body] is holding [container_lid] (score: 0.33), [human_body] is beside [red_box] (score: 0.07), [container_box] is beside [red_box] (score: 0.22), [container_box] is holding [container_lid] (score: 0.18), [container_box] is in front of [human_body] (score: 0.12), [container_lid] is on top of [container_box] (score: 0.39), [container_lid] is beside [red_box] (score: 0.13), [container_lid] is in front of [human_body] (score: 0.07), [operator_hand] is holding [component_box] (score: 0.06), [red_box] is beside [container_box] (score: 0.31), [red_box] is beside [container_lid] (score: 0.17)
F0389 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.83), [human_body] is holding [component_box] (score: 0.83), [human_body] is holding [operator_hand] (score: 0.66), [human_body] is beside [container_box] (score: 0.37), [human_body] is holding [container_lid] (score: 0.33), [human_body] is beside [red_box] (score: 0.07), [container_lid] is on top of [container_box] (score: 0.39), [container_lid] is beside [red_box] (score: 0.13), [container_lid] is in front of [human_body] (score: 0.07), [container_box] is beside [red_box] (score: 0.22), [container_box] is holding [container_lid] (score: 0.18), [container_box] is in front of [human_body] (score: 0.12), [operator_hand] is holding [component_box] (score: 0.06), [red_box] is beside [container_box] (score: 0.31), [red_box] is beside [container_lid] (score: 0.17)
F0390 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.75), [human_body] is holding [container_lid] (score: 0.58), [human_body] is holding [container_box] (score: 0.51), [human_body] is holding [red_box] (score: 0.10), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is beside [red_box] (score: 0.08), [container_box] is holding [container_lid] (score: 0.17), [container_box] is beside [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.08), [operator_hand] is holding [yellow_box] (score: 0.09), [operator_hand] is holding [component_box] (score: 0.08), [red_box] is beside [container_box] (score: 0.22), [red_box] is beside [container_lid] (score: 0.09)
F0391 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.75), [human_body] is holding [container_lid] (score: 0.58), [human_body] is holding [container_box] (score: 0.51), [human_body] is holding [red_box] (score: 0.10), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is beside [red_box] (score: 0.08), [container_box] is holding [container_lid] (score: 0.17), [container_box] is beside [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.08), [operator_hand] is holding [yellow_box] (score: 0.09), [operator_hand] is holding [component_box] (score: 0.08), [red_box] is beside [container_box] (score: 0.22), [red_box] is beside [container_lid] (score: 0.09)
F0392 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.75), [human_body] is holding [container_lid] (score: 0.58), [human_body] is holding [container_box] (score: 0.51), [human_body] is holding [red_box] (score: 0.10), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is beside [red_box] (score: 0.08), [container_box] is holding [container_lid] (score: 0.17), [container_box] is beside [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.08), [operator_hand] is holding [yellow_box] (score: 0.09), [operator_hand] is holding [component_box] (score: 0.08), [red_box] is beside [container_box] (score: 0.22), [red_box] is beside [container_lid] (score: 0.09)
F0393 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.75), [human_body] is holding [container_lid] (score: 0.58), [human_body] is holding [container_box] (score: 0.51), [human_body] is holding [red_box] (score: 0.10), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is beside [red_box] (score: 0.08), [container_box] is holding [container_lid] (score: 0.17), [container_box] is beside [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.08), [operator_hand] is holding [yellow_box] (score: 0.09), [operator_hand] is holding [component_box] (score: 0.08), [red_box] is beside [container_box] (score: 0.22), [red_box] is beside [container_lid] (score: 0.09)
F0394 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.75), [human_body] is holding [container_lid] (score: 0.58), [human_body] is holding [container_box] (score: 0.51), [human_body] is holding [red_box] (score: 0.10), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is beside [red_box] (score: 0.08), [container_box] is holding [container_lid] (score: 0.17), [container_box] is beside [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.08), [operator_hand] is holding [yellow_box] (score: 0.09), [operator_hand] is holding [component_box] (score: 0.08), [red_box] is beside [container_box] (score: 0.22), [red_box] is beside [container_lid] (score: 0.09)
F0395 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.75), [human_body] is holding [container_lid] (score: 0.58), [human_body] is holding [container_box] (score: 0.51), [human_body] is holding [red_box] (score: 0.10), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is beside [red_box] (score: 0.08), [container_box] is holding [container_lid] (score: 0.17), [container_box] is beside [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.08), [operator_hand] is holding [yellow_box] (score: 0.09), [operator_hand] is holding [component_box] (score: 0.08), [red_box] is beside [container_box] (score: 0.22), [red_box] is beside [container_lid] (score: 0.09)
F0396 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.75), [human_body] is holding [container_lid] (score: 0.58), [human_body] is holding [container_box] (score: 0.51), [human_body] is holding [red_box] (score: 0.10), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is beside [red_box] (score: 0.08), [container_box] is holding [container_lid] (score: 0.17), [container_box] is beside [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.08), [operator_hand] is holding [yellow_box] (score: 0.09), [operator_hand] is holding [component_box] (score: 0.08), [red_box] is beside [container_box] (score: 0.22), [red_box] is beside [container_lid] (score: 0.09)
F0397 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.75), [human_body] is holding [container_lid] (score: 0.58), [human_body] is holding [container_box] (score: 0.51), [human_body] is holding [red_box] (score: 0.10), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is beside [red_box] (score: 0.08), [container_box] is holding [container_lid] (score: 0.17), [container_box] is beside [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.08), [operator_hand] is holding [yellow_box] (score: 0.09), [operator_hand] is holding [component_box] (score: 0.08), [red_box] is beside [container_box] (score: 0.22), [red_box] is beside [container_lid] (score: 0.09)
F0398 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.75), [human_body] is holding [container_lid] (score: 0.58), [human_body] is holding [container_box] (score: 0.51), [human_body] is holding [red_box] (score: 0.10), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is beside [red_box] (score: 0.08), [container_box] is holding [container_lid] (score: 0.17), [container_box] is beside [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.08), [operator_hand] is holding [yellow_box] (score: 0.09), [operator_hand] is holding [component_box] (score: 0.08), [red_box] is beside [container_box] (score: 0.22), [red_box] is beside [container_lid] (score: 0.09)
F0399 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.75), [human_body] is holding [container_lid] (score: 0.58), [human_body] is holding [container_box] (score: 0.51), [human_body] is holding [red_box] (score: 0.10), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is beside [red_box] (score: 0.08), [container_box] is holding [container_lid] (score: 0.17), [container_box] is beside [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.08), [red_box] is beside [container_box] (score: 0.22), [red_box] is beside [container_lid] (score: 0.09), [operator_hand] is holding [yellow_box] (score: 0.09), [operator_hand] is holding [component_box] (score: 0.08)
F0400 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.80), [human_body] is holding [component_box] (score: 0.80), [human_body] is holding [operator_hand] (score: 0.75), [human_body] is holding [container_lid] (score: 0.58), [human_body] is holding [container_box] (score: 0.51), [human_body] is holding [red_box] (score: 0.10), [container_lid] is on top of [container_box] (score: 0.34), [container_lid] is beside [red_box] (score: 0.08), [container_box] is holding [container_lid] (score: 0.17), [container_box] is beside [red_box] (score: 0.16), [container_box] is in front of [human_body] (score: 0.08), [red_box] is beside [container_box] (score: 0.22), [red_box] is beside [container_lid] (score: 0.09), [operator_hand] is holding [yellow_box] (score: 0.09), [operator_hand] is holding [component_box] (score: 0.08)
