Frame ID | Spatial Relations
F0049 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.87), [human_body] is holding [component_box] (score: 0.86), [human_body] is holding [operator_hand] (score: 0.54), [human_body] is behind [container_box] (score: 0.42), [human_body] is behind [container_lid] (score: 0.32), [container_box] is holding [container_lid] (score: 0.28), [container_box] is beside [red_box] (score: 0.24), [container_box] is in front of [human_body] (score: 0.18), [container_lid] is on top of [container_box] (score: 0.47), [container_lid] is beside [red_box] (score: 0.17), [container_lid] is in front of [human_body] (score: 0.14), [yellow_box] is contained in [component_box] (score: 0.12), [red_box] is beside [container_box] (score: 0.36), [red_box] is beside [container_lid] (score: 0.23), [component_box] is inside [yellow_box] (score: 0.18)
F0050 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.87), [human_body] is holding [component_box] (score: 0.86), [human_body] is holding [operator_hand] (score: 0.54), [human_body] is behind [container_box] (score: 0.42), [human_body] is behind [container_lid] (score: 0.32), [container_box] is holding [container_lid] (score: 0.28), [container_box] is beside [red_box] (score: 0.24), [container_box] is in front of [human_body] (score: 0.18), [container_lid] is on top of [container_box] (score: 0.47), [container_lid] is beside [red_box] (score: 0.17), [container_lid] is in front of [human_body] (score: 0.14), [yellow_box] is contained in [component_box] (score: 0.12), [red_box] is beside [container_box] (score: 0.36), [red_box] is beside [container_lid] (score: 0.23), [component_box] is inside [yellow_box] (score: 0.18)
F0051 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.87), [human_body] is holding [component_box] (score: 0.86), [human_body] is holding [operator_hand] (score: 0.54), [human_body] is behind [container_box] (score: 0.42), [human_body] is behind [container_lid] (score: 0.32), [container_box] is holding [container_lid] (score: 0.28), [container_box] is beside [red_box] (score: 0.24), [container_box] is in front of [human_body] (score: 0.18), [container_lid] is on top of [container_box] (score: 0.47), [container_lid] is beside [red_box] (score: 0.17), [container_lid] is in front of [human_body] (score: 0.14), [yellow_box] is contained in [component_box] (score: 0.12), [red_box] is beside [container_box] (score: 0.36), [red_box] is beside [container_lid] (score: 0.23), [component_box] is inside [yellow_box] (score: 0.18)
F0052 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.87), [human_body] is holding [component_box] (score: 0.86), [human_body] is holding [operator_hand] (score: 0.54), [human_body] is behind [container_box] (score: 0.42), [human_body] is behind [container_lid] (score: 0.32), [container_box] is holding [container_lid] (score: 0.28), [container_box] is beside [red_box] (score: 0.24), [container_box] is in front of [human_body] (score: 0.18), [container_lid] is on top of [container_box] (score: 0.47), [container_lid] is beside [red_box] (score: 0.17), [container_lid] is in front of [human_body] (score: 0.14), [yellow_box] is contained in [component_box] (score: 0.12), [red_box] is beside [container_box] (score: 0.36), [red_box] is beside [container_lid] (score: 0.23), [component_box] is inside [yellow_box] (score: 0.18)
F0053 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.87), [human_body] is holding [component_box] (score: 0.86), [human_body] is holding [operator_hand] (score: 0.54), [human_body] is behind [container_box] (score: 0.42), [human_body] is behind [container_lid] (score: 0.32), [container_box] is holding [container_lid] (score: 0.28), [container_box] is beside [red_box] (score: 0.24), [container_box] is in front of [human_body] (score: 0.18), [container_lid] is on top of [container_box] (score: 0.47), [container_lid] is beside [red_box] (score: 0.17), [container_lid] is in front of [human_body] (score: 0.14), [yellow_box] is contained in [component_box] (score: 0.12), [red_box] is beside [container_box] (score: 0.36), [red_box] is beside [container_lid] (score: 0.23), [component_box] is inside [yellow_box] (score: 0.18)
F0054 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.87), [human_body] is holding [component_box] (score: 0.86), [human_body] is holding [operator_hand] (score: 0.54), [human_body] is behind [container_box] (score: 0.42), [human_body] is behind [container_lid] (score: 0.32), [container_box] is holding [container_lid] (score: 0.28), [container_box] is beside [red_box] (score: 0.24), [container_box] is in front of [human_body] (score: 0.18), [container_lid] is on top of [container_box] (score: 0.47), [container_lid] is beside [red_box] (score: 0.17), [container_lid] is in front of [human_body] (score: 0.14), [yellow_box] is contained in [component_box] (score: 0.12), [red_box] is beside [container_box] (score: 0.36), [red_box] is beside [container_lid] (score: 0.23), [component_box] is inside [yellow_box] (score: 0.18)
F0055 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.87), [human_body] is holding [component_box] (score: 0.86), [human_body] is holding [operator_hand] (score: 0.54), [human_body] is behind [container_box] (score: 0.42), [human_body] is behind [container_lid] (score: 0.32), [container_box] is holding [container_lid] (score: 0.28), [container_box] is beside [red_box] (score: 0.24), [container_box] is in front of [human_body] (score: 0.18), [container_lid] is on top of [container_box] (score: 0.47), [container_lid] is beside [red_box] (score: 0.17), [container_lid] is in front of [human_body] (score: 0.14), [yellow_box] is contained in [component_box] (score: 0.12), [red_box] is beside [container_box] (score: 0.36), [red_box] is beside [container_lid] (score: 0.23), [component_box] is inside [yellow_box] (score: 0.18)
F0056 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.87), [human_body] is holding [component_box] (score: 0.86), [human_body] is holding [operator_hand] (score: 0.54), [human_body] is behind [container_box] (score: 0.42), [human_body] is behind [container_lid] (score: 0.32), [container_box] is holding [container_lid] (score: 0.28), [container_box] is beside [red_box] (score: 0.24), [container_box] is in front of [human_body] (score: 0.18), [container_lid] is on top of [container_box] (score: 0.47), [container_lid] is beside [red_box] (score: 0.17), [container_lid] is in front of [human_body] (score: 0.14), [yellow_box] is contained in [component_box] (score: 0.12), [red_box] is beside [container_box] (score: 0.36), [red_box] is beside [container_lid] (score: 0.23), [component_box] is inside [yellow_box] (score: 0.18)
F0057 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.87), [human_body] is holding [component_box] (score: 0.86), [human_body] is holding [operator_hand] (score: 0.54), [human_body] is behind [container_box] (score: 0.42), [human_body] is behind [container_lid] (score: 0.32), [container_box] is holding [container_lid] (score: 0.28), [container_box] is beside [red_box] (score: 0.24), [container_box] is in front of [human_body] (score: 0.18), [yellow_box] is contained in [component_box] (score: 0.12), [container_lid] is on top of [container_box] (score: 0.47), [container_lid] is beside [red_box] (score: 0.17), [container_lid] is in front of [human_body] (score: 0.14), [red_box] is beside [container_box] (score: 0.36), [red_box] is beside [container_lid] (score: 0.23), [component_box] is inside [yellow_box] (score: 0.18)
F0058 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.87), [human_body] is holding [component_box] (score: 0.86), [human_body] is holding [operator_hand] (score: 0.54), [human_body] is behind [container_box] (score: 0.42), [human_body] is behind [container_lid] (score: 0.32), [container_box] is holding [container_lid] (score: 0.28), [container_box] is beside [red_box] (score: 0.24), [container_box] is in front of [human_body] (score: 0.18), [yellow_box] is contained in [component_box] (score: 0.12), [container_lid] is on top of [container_box] (score: 0.47), [container_lid] is beside [red_box] (score: 0.17), [container_lid] is in front of [human_body] (score: 0.14), [red_box] is beside [container_box] (score: 0.36), [red_box] is beside [container_lid] (score: 0.23), [component_box] is inside [yellow_box] (score: 0.18)
F0059 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.87), [human_body] is holding [component_box] (score: 0.86), [human_body] is holding [operator_hand] (score: 0.54), [human_body] is behind [container_box] (score: 0.42), [human_body] is behind [container_lid] (score: 0.32), [container_box] is holding [container_lid] (score: 0.28), [container_box] is beside [red_box] (score: 0.24), [container_box] is in front of [human_body] (score: 0.18), [yellow_box] is contained in [component_box] (score: 0.12), [container_lid] is on top of [container_box] (score: 0.47), [container_lid] is beside [red_box] (score: 0.17), [container_lid] is in front of [human_body] (score: 0.14), [red_box] is beside [container_box] (score: 0.36), [red_box] is beside [container_lid] (score: 0.23), [component_box] is inside [yellow_box] (score: 0.18)
F0060 | [human_body] is behind [container_box], [human_body] is holding [yellow_box] (score: 0.87), [human_body] is holding [component_box] (score: 0.86), [human_body] is holding [operator_hand] (score: 0.54), [human_body] is behind [container_box] (score: 0.42), [human_body] is behind [container_lid] (score: 0.32), [container_box] is holding [container_lid] (score: 0.28), [container_box] is beside [red_box] (score: 0.24), [container_box] is in front of [human_body] (score: 0.18), [yellow_box] is contained in [component_box] (score: 0.12), [container_lid] is on top of [container_box] (score: 0.47), [container_lid] is beside [red_box] (score: 0.17), [container_lid] is in front of [human_body] (score: 0.14), [red_box] is beside [container_box] (score: 0.36), [red_box] is beside [container_lid] (score: 0.23), [component_box] is inside [yellow_box] (score: 0.18)
F0061 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.82), [human_body] is holding [yellow_box] (score: 0.82), [human_body] is holding [operator_hand] (score: 0.76), [human_body] is beside [container_box] (score: 0.37), [human_body] is beside [container_lid] (score: 0.28), [yellow_box] is behind [component_box] (score: 0.11), [container_box] is beside [container_lid] (score: 0.22), [container_box] is beside [red_box] (score: 0.18), [container_box] is in front of [human_body] (score: 0.13), [container_lid] is on top of [container_box] (score: 0.43), [container_lid] is beside [red_box] (score: 0.13), [container_lid] is in front of [human_body] (score: 0.10), [red_box] is beside [container_box] (score: 0.30), [red_box] is beside [container_lid] (score: 0.18), [component_box] is in front of [yellow_box] (score: 0.09)
